"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","CFCA DV ECC CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","CFCA DV ECC CA","China Financial Certification Authority","2756495F96F59F3DCFDD2ED5B72DA76B","690DD5AB690009813339BC668C6D3839144F34E17E5BE7F0958879E9A9E057FB","439102AAE9A5D4F7065D4B748AEF36697690B6D96D01FE1F422FBB7F9B864306","2023 Dec 05","2027 May 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","CFCA DV RSA CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","CFCA DV RSA CA","China Financial Certification Authority","00BA750BADFB4AFBC520107CE31AF7AB58","ED124F475AAF4D98D1E618D3BE32F003B3CBB873C7D15B0F1A0089739CB4E4CC","C2C6B30BFC6E717547339F7676AF02939C361692FABD2D4BE43C9677338F2C8B","2023 Dec 05","2027 May 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","CFCA EV ECC CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","CFCA EV ECC CA","China Financial Certification Authority","00CC081BF16779E9CBEFE2E0190EF51EE6","D65810FFD7BF9A0E5779DF6753BA3894379F850B1B743AEC55786F98AC29011F","6B24E5B8D827302058D8976117625FB173AA48878031C5648847BC4024F2A04B","2023 Dec 05","2027 May 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","CFCA EV RSA CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","CFCA EV RSA CA","China Financial Certification Authority","00B3F601DB6BAAE814497D3FB59E1216E5","98380E437E1A46E6AC2AA64D7BE6D71F2969E510ACAF5D37846CF12B8AFE7B3E","6DAD026D9CCA7D95CA4FD440B3F89599151BDBB660A2E371EFA9BFAE57228D85","2023 Dec 05","2027 May 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","CFCA OV ECC CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","CFCA OV ECC CA","China Financial Certification Authority","00FA1CB08C7144FBD63A0A033CEAED4634","A92BF1FDFB2DA2A1CE60E7440992E53A410CE2FAA8AB71EAD7444F2486E5FA9F","59DE551C862427C0D844600544C743609E01F0B5CF50730D3CCEA5D6F5A46299","2023 Dec 05","2027 May 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","CFCA OV RSA CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","CFCA OV RSA CA","China Financial Certification Authority","00D74380618371EA603EB432409C2B8DDA","076EA7358389410DF85D911D251B9A582C5E6F684E0F046ED430187F0533AEFC","FDF3539CD3029D68688CE8F5092996DB5CD8EB36A379EDC7D72680A9AD6628CB","2023 Dec 05","2027 May 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","cyber_Folks","Certum Global Services CA SHA2","Unizeto Technologies S.A.","cyber_Folks","cyber_Folks S.A.","008C353DD1E4236E8D51A3AD574E262090","35F8CC89610508BC16BD332DA543964698C72D67895FEB4E068BEA5E06686457","DC2C771F5681ECE190EA5AF53EDEBB3B50B314FBD6F5A313B08670DD51630E2E","2023 May 15","2027 May 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GDCA TrustAUTH R4 DV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GDCA TrustAUTH R4 DV SSL CA G2","Global Digital Cybersecurity Authority Co., Ltd.","009E9CB69426C45CC4306D3E1CC2A79EFC","6CDF9DCBF3510A3BB402761D62D0C5E4E7AFC51D9CFF01F02BD53256DC567ADF","43F0E1B1D3DBC1CAE92213E5F6BEDEF03197F6FA1AC3A56384F4410A61EB7629","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GDCA TrustAUTH R4 EV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GDCA TrustAUTH R4 EV SSL CA G2","Global Digital Cybersecurity Authority Co., Ltd.","00D5F83E8DDAF67C8829E89016B7877D13","6869242CD8AD2AC77BC028947BC7D0C4F6E9CBF0899D65709810D89F94B5D70D","E0F7F43D681D50DF544ECFB3B0E978B50FF4090467F961D3A8D0E5B9C90E0A19","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GDCA TrustAUTH R4 OV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GDCA TrustAUTH R4 OV SSL CA G2","Global Digital Cybersecurity Authority Co., Ltd.","00B0EFD02A81BF1CE89F7A18C294E4C33C","E81B01F9F5692CF3823C6FD35886542BFAEEFC5EA94F4E246E42C4A9FC5FE8AB","E1E65114238623A0C5859285A216CF88B39A6E5FEF6FDF47EAD50774751AD2AD","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GoGetSSL Business Validation CA SHA2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GoGetSSL Business Validation CA SHA2","EnVers Group SIA","00C557EAC31E7E21FB026F20E096B6BAD4","18958D03AFB409687A1BC263860D0D735A25A004AB60E0F0E45D6333587437AE","16E7535DD232396F09576CC607DD33090509181459634973F0F4BA96F7BD92C8","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GoGetSSL Domain Validation CA SHA2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GoGetSSL Domain Validation CA SHA2","EnVers Group SIA","00B0A20C009DA4B5EBA644C79C228270C5","B5F62EC38131CD14B1FC95B877F4D210BE4BFACC7E6A6AA1422D89E34B7AC4C1","2B66A478E4E778D38DB3563C6982C789823BB5B15A22707C6BBEE778F8A9867F","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GoGetSSL Extended Validation CA SHA2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GoGetSSL Extended Validation CA SHA2","EnVers Group SIA","27C6C981D3D15D0F78377121F8233E00","EEDA15BA000B006EAD49A21BBE769F3BA6CE75C9249F0114D8DD882DFC0F2C1B","CF985784EA3BA98E2984B6B548402D21F4E62FCE28F2033F93D57C7EA1D7B0BA","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","IKARUS mail.security","Certum Global Services CA SHA2","Unizeto Technologies S.A.","IKARUS mail.security","IKARUS Security Software GmbH","0083E06505E0B5D1ACDC0858527EF53177","002E6D642C2EE639B40FBED1020EE7BEEDF2E521F9B2BDE46C958D32E6353E9D","62D6A3243B449021E038CFFC5192196036F5797EDBF806B0A0D466641A310876","2023 Jun 13","2027 May 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","LH.pl CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","LH.pl CA","LH.pl Sp. z o.o.","00833BCAD443EE6AD80D3853BAD3D2EDC4","E4B2A0736F95950D11B82C9E6C32031E1420E06A66493E665F128AE499498FAB","F99848973A91942C372C7D26D8BB2B37801EFEFDEDFCB00FF72BA89FA96BA9EF","2024 Jan 02","2027 May 11","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","nazwaSSL","Certum Global Services CA SHA2","Unizeto Technologies S.A.","nazwaSSL","nazwa.pl sp. z o.o.","606C62DC97D1A0392EE9CB12B21D6DD9","A69C59966EBBCDFEC7F4FF0288C86FF60356FA7860208B93B43A095B0600CC1E","4AD7F27AB1243B6B90DAFD3E0878364F649720F41D8C190E1F256EC803868F59","2015 Dec 31","2025 Dec 28","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","netartSSL","Certum Global Services CA SHA2","Unizeto Technologies S.A.","netartSSL","netart.com sp. z o.o.","4566BBEA77B9B40DC6867FECCD158C99","5A86CB297E37CFF1DB01FEA8E14FE4C5E054F8B228E976E4A782E3AEA723FC1B","77FD648564019B4BEBE59954399E110AEB3AEE2E4E569B6E1D41FDB88ABB76E6","2023 May 10","2027 May 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Nya Labs CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Nya Labs CA","NYA LABS LLC","008B794BAFFB43501C11D1A3D583EC4CFA","7E0A8C9844D0F99EC84307483F2E331980749F88A7185649D4D99FA3C3589E52","CF6EEACFE6186A32217A8BE7420B2EC6D9DACDA1236F927DD3F443BE2FD82ABD","2023 Nov 02","2027 May 22","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Nyatwork","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Nyatwork","Nyatwork Communication Ltd","00FB512F8FE205EA41401929C6D3DFEBDF","2A6286C3AC09AE6CD3748B24A33F30FB93DA991F883F7002824B14A914955855","17033C9414D83A35313C9E7DF8163C6EA366C072EB0178BF49A0AE088FBB7763","2021 Oct 19","2026 Oct 19","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","OKCERT R4 DV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","OKCERT R4 DV SSL CA G2","Kingnet Information Technology Co., Ltd.","69C0570D6E2146319AD1E5834E049DCC","7EB445EA38A46A6411F0A12A0E16CD3D073E91B125679977041FFBCE83BE3C1A","94B9DD5BA2A7DC0B5412B3A5A07B74FFFFCFD10765FE2E6F25A90C7953283D00","2019 Jun 12","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","OKCERT R4 EV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","OKCERT R4 EV SSL CA G2","Kingnet Information Technology Co., Ltd.","13109CBCD429EAE881F09E215F2DED38","C5453F7C147016A9AA0F5F4BB1D217DEBE1C2D368C53CF74D35F55C5233C498A","19EB2D8292734EC0ACDC1A198A02C8AD54277078AF06F2A12A5C3FCC7485629A","2019 Jun 12","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","OKCERT R4 OV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","OKCERT R4 OV SSL CA G2","Kingnet Information Technology Co., Ltd.","00EC4E0EB6AB2A278A66CF3B0D619A9D82","BCC3A54D7083116316CE03B9A40CA36F336F4839AC581862D4311A84F701514D","E640A68AC2E4441C688786F8EB5C69FE23D5600F369F16614B0C4E70AED9F146","2019 Jun 12","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","QIDUOCA 2018 DV SSL","Certum Global Services CA SHA2","Unizeto Technologies S.A.","QIDUOCA 2018 DV SSL","Suzhou Qiduo Information Technology Co., Ltd.","00D8F02E7002E2F53FA539EA253A264D3A","E372221266A330DD13EB1388DFAAF1FAB11DF254B63385CB637BFEF8FB5FB675","1282C24F7B4B1DD137C90EAE16AE51E1013DBB00D1014DAB8DF2BC7DC5FAC973","2018 Aug 22","2027 May 02","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Root Global CA - G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Root Global CA - G2","Root Networks, LLC","00C3E00F9F002EC559BA02C4A5F2600C5E","309A7823BB3D1DDF44A573EC0BF9FD5166625FDE73776184C62212B4C0B4E94E","F0F536425DA15F20ECA14FBFD8869BC5990A1E9D1D563BE0842B0E6CECFA75A3","2020 Jan 30","2027 May 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Shuidi Webtrust SSL Domain Validated","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Shuidi Webtrust SSL Domain Validated","Shanghai Ping An Credit Reference Company Limited","009073D7674C9CBA7BBE10706593DD7233","4D67237B2CFACFFF3DDC83C2FF1C92A8E0A98A71BD04ED39F8AFF42AAF99371D","8857411115E442DC02C31C41D5477EAF1358A1A7F6280088231907A65B82C7A0","2019 Feb 07","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Shuidi Webtrust SSL Extended Validated","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Shuidi Webtrust SSL Extended Validated","Shanghai Ping An Credit Reference Company Limited","00A51D3444BCDEB1F33240001BD58D2138","6C40D07F4705A5B4F04C6AECDC5A1BF5FD38D2B6CF2DB7F212CA251075BE125D","7F259439D1634EA721B5271215CE4A8191C46ED046197F105E126C1A92C553AE","2019 Feb 07","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Shuidi Webtrust SSL Organization Validated","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Shuidi Webtrust SSL Organization Validated","Shanghai Ping An Credit Reference Company Limited","00B3780C84DB0D041B1CD66A40CB8D9573","EE09D49C7CF441840DA5158D0E70D4C6CAEB4FCCFE6758EE4CC45C71A287DF39","291C7A2B92BA19ED4C6123D985ECA85DB6F9D4E6303D7FF6F0902A323D161244","2019 Feb 07","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Sooma Digital Trust Validation","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Sooma Digital Trust Validation","Sooma.com Web Services Lda","40103C009518C0E91C1361E37A3B95AA","CF8F3E3A993C9D020068B7AB200AC94200748731822FD5B32767226A2EE4EFA5","6D7776090436C201FF1BF1E99CE055A811902A2860884722CC5FB2683E8AD2DB","2023 Jan 23","2027 May 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","SZCA DV SSL CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","SZCA DV SSL CA","Shenzhen Digital Certificate Authority Center Co., Ltd","00DB3AE99FCF6407D8DAEEF98CC77F8C13","F6787FA8CAD7D2C279A0374BFB503807CC6ADCC7C23709273DD5A4047D1AEF78","025A79A9F8F89D08D3F2368AA3F8F941E46B6841286A24D390CEB1FD9C971F1E","2019 Jul 16","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","SZCA EV SSL CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","SZCA EV SSL CA","Shenzhen Digital Certificate Authority Center Co., Ltd","4E0D59E13A1A08EB0DAE89E91B6750DA","7FBF5DB4917639930076AAFF78FC91DDA0EFEEA86CAD38A18D98947D7CD36948","CBB5F358C39BFA1EC908A4BFAD974EF203F775C22FAB29519BCD8DFC52463935","2019 Jul 16","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","SZCA OV SSL CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","SZCA OV SSL CA","Shenzhen Digital Certificate Authority Center Co., Ltd","2036943CBEA08B692A296D66244064A2","CC0B2512EE20280C36F30D57084ACB6B8636D94B481742E424335C7767E758C6","14B770F0C667ED98D733DC5F82235C0499F557875EA67F75EF5C266BC07F17AB","2019 Jul 16","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","TrustAsia DV SSL CA - C3","Certum Global Services CA SHA2","Unizeto Technologies S.A.","TrustAsia DV SSL CA - C3","TrustAsia Technologies Inc.","00F15CC09C2DCC610208B80EA3057243A9","C25F1E96000BC36E2AA5CD54BF24F48B76890A162E1AD8E104992650510626C2","455BD413CD19139009B99DA9861D3C784E8B71A8C4D7CAB561137B854946EA42","2017 Oct 23","2027 May 14","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","TrustAsia EV SSL CA - C3","Certum Global Services CA SHA2","Unizeto Technologies S.A.","TrustAsia EV SSL CA - C3","TrustAsia Technologies Inc.","178666A8554ACCBFE73457E6451A686C","BC0878CBBC4E0DAF7A9DA464AB16262A235BFDAED33B9F9569BA18FF34997580","63144257B74DC6446D5B93F52B7EFE6AD7E7DE443F3E21763CE7CE5DE8857CAD","2017 Oct 23","2027 May 14","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","TrustAsia OV SSL CA - C3","Certum Global Services CA SHA2","Unizeto Technologies S.A.","TrustAsia OV SSL CA - C3","TrustAsia Technologies Inc.","309E97B6CCD8672842FA2059592920A8","7A142B1A5E16215183A13E840A862A437E293D9366921DB07EDB54F138AC0D78","87346A58A82CEA577D66A00E208B44FA890061B6A40D72501E2CAD990F8E0472","2017 Oct 23","2027 May 14","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","TrustOcean Certification Authority","Certum Global Services CA SHA2","Unizeto Technologies S.A.","TrustOcean Certification Authority","QiaoKr Corporation Limited","1509B3B352D6689B5A7272F372E7E028","A416A2BA490C454E23B85BF087DB7B137F4F47D9747E60F8692FF4C8DF0E062B","E77B0F4CD3B73273DD6BEB51FD6DF9331829F86443F87EC4DE78D2EED5DC71B0","2017 Oct 23","2027 May 14","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","United Trust","Certum Global Services CA SHA2","Unizeto Technologies S.A.","United Trust","United SSL Deutschland GmbH","4BE92A902784951DC13AC6CE37D230FE","68FC6237C4B8722A1BDFB9583F728840A18BFCC3D6C6E1D6B0A307624577DBD0","AA8EC8DA7D65DF4B71F29EB36EC45D62892AC34217FA5F30C903ED790AF31DC5","2021 Feb 24","2027 May 31","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","vTrus DV SSL CA G1","Certum Global Services CA SHA2","Unizeto Technologies S.A.","vTrus DV SSL CA G1","iTrusChina Co., Ltd.","00CB046B5804E8F3DA024BCFEC24410D08","A5764DFD0454AD3A06428B907DB8AA436DA6317209EAFD61DD42E56AE77F9B13","DDE63F23ACB7DEA892DB1D2F0ED2D404DC6F834749D5E9E75B9D6D4944496AC3","2019 Dec 20","2024 Dec 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","vTrus DV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","vTrus DV SSL CA G2","iTrusChina Co., Ltd.","00E9817656FCFF3EBE0FF6F9FCCB37B592","D7A43AAB5B59F58CB68CC01CF838A392EE913FF330FE7C3309EDA30B84541D07","34218D647C47D4B61F27DC9A684BDF6F05E9518C595B2EAFAB6CDE42524DC43F","2023 Dec 07","2027 May 25","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","vTrus OV SSL CA G1","Certum Global Services CA SHA2","Unizeto Technologies S.A.","vTrus OV SSL CA G1","iTrusChina Co., Ltd.","00B8F9924FEEDB725003E015CF689F8BF6","DAFD2506A7E917C126E5904479439D7795087F04FA7BBE614796727B9A161D6F","4FE8609FF68DED66B84FA60415540C30C5A57E879B9500DDE227B92526ACCCC4","2019 Dec 20","2024 Dec 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","vTrus OV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","vTrus OV SSL CA G2","iTrusChina Co., Ltd.","61EF741269E462001863A280073DFC45","3296EB060C887E8EC0E59903E9CC8D5F6302EE8FABA95620AE5DE2364333F753","28FD84FC932E7E0A62C30DE2724028079F0411411079A4BF4EEDD70FC6963B94","2023 Dec 07","2027 May 25","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
