"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"Amazon Trust Services","Starfield Services Root Certificate Authority - G2","Amazon Root CA 1","Starfield Services Root Certificate Authority - G2","Starfield Technologies, Inc.","Amazon Root CA 1","Amazon","067B504AEF24EDA49E57F747484563F4E2A158","391220705B75BCF3ED3CD4B3631213F569D2CF8226101E170799A5354AB12861","99D5D46631FE07C70451AFF54AD78F56A2FA84FED847B237F8D81F845FA88D20","2015 Oct 21","2037 Dec 31","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Amazon Trust Services","Starfield Services Root Certificate Authority - G2","Amazon Root CA 1","Starfield Services Root Certificate Authority - G2","Starfield Technologies, Inc.","Amazon Root CA 1","Amazon","067F944A2A27CDF3FAC2AE2B01F908EEB9C4C6","87DCD4DC74640A322CD205552506D1BE64F12596258096544986B4850BC72706","99D5D46631FE07C70451AFF54AD78F56A2FA84FED847B237F8D81F845FA88D20","2015 May 25","2037 Dec 31","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Amazon Trust Services","Starfield Services Root Certificate Authority - G2","Amazon Root CA 2","Starfield Services Root Certificate Authority - G2","Starfield Technologies, Inc.","Amazon Root CA 2","Amazon","067F944A2F99539D505AEDF2DE3ED85701E6CA","8B358466D66126312120645A5875A6A57E3C81D98476A967604244254EAC00F0","932910001CD24A7F1F483CEFFF6D268CAAD9D93D7520575EFCE0057E1171505C","2015 May 25","2037 Dec 31","RSA 4096 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Amazon Trust Services","Starfield Services Root Certificate Authority - G2","Amazon Root CA 3","Starfield Services Root Certificate Authority - G2","Starfield Technologies, Inc.","Amazon Root CA 3","Amazon","067F944A30CFCC4F74B5F5306E54D3B7BE0AC3","40C826FDB22BA32A2F9DB4F94770F72B8B1DA9C8FFDA7B11E6F27AF245C89B5E","2FAB16B84325529639A1ECAA772A39814B6456CA68E5E017E3F9A8787E250FFC","2015 May 25","2037 Dec 31","EC secp256r1","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Amazon Trust Services","Starfield Services Root Certificate Authority - G2","Amazon Root CA 4","Starfield Services Root Certificate Authority - G2","Starfield Technologies, Inc.","Amazon Root CA 4","Amazon","067F944A7111AAC3EA73BA4CAC07572696DF8B","543D9B7FC2A6471CD84FCA52C2CF6159DF83EBFCD88D8B08B5AF3F88737F52E6","C9B81D09BD1E2C0B56D7199B112DA2B9A4A59DE2D0868B7DE7118E04FB931985","2015 May 25","2037 Dec 31","EC secp384r1","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum CA","Certum Global Services CA","Certum CA","Unizeto Sp. z o.o.","Certum Global Services CA","Unizeto Technologies S.A.","00C53C18BF8F3F9CC77306A9C6A13E84E7","2E481FF3A53D293BD49F3CD83976583682B3BD79A160FD6E9CA58725D93B945B","F3EB6BF1F56DB72291637700C83AB743AB15700A03E6F6C7238F94F58F7DDF7B","2009 Mar 03","2024 Mar 03","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum CA","Certum Level I CA","Certum CA","Unizeto Sp. z o.o.","Certum Level I CA","Unizeto Technologies S.A.","0DE21C3CA714FE4B0A64AC469B1AACCC","55BB45D85F2157403DB9BAA033ED2CAD7EC9A0C490CC4C5CA8C5399E6EACB7D0","4BA47AF0FF609D5C045C7B2ECAA403BB914370510CEFFA5807D1A58AEE8B6062","2009 Mar 03","2024 Mar 03","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum CA","Certum Level II CA","Certum CA","Unizeto Sp. z o.o.","Certum Level II CA","Unizeto Technologies S.A.","770AC6C2BA51A41C1D5D2F99B26B0C1A","FE716FF3996CD6561B6B63A8C440FDF5489CF48F7834283EEBD19B380F3FBC22","4C3CA485B340999D9697139DB7103B56BF45D21D72C5C6299FB6A13F2207233F","2009 Mar 03","2024 Mar 03","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum CA","Certum Level III CA","Certum CA","Unizeto Sp. z o.o.","Certum Level III CA","Unizeto Technologies S.A.","64FE29DCCF38E030DCFFE34D05689661","DE8A6FD403447319FB31B471A9468A00A87DEDC062E6970D770A51603832688C","6D89757F8A709EE2066FA0B72EC455E09C3A3CA357EF056E21D4C9C7C8BEEBF6","2009 Mar 03","2024 Mar 03","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum CA","Certum Level IV CA","Certum CA","Unizeto Sp. z o.o.","Certum Level IV CA","Unizeto Technologies S.A.","4CA5FEC6617C48B056382A8280E0508C","14239787E8FEC7DFFA5F4C570B721B96C169ACCA3F4E95BC3057A3F8A60D7EEF","7FB82345F7ECD262CC0E0ECA0498833047B3AD8C477E8D863899AF8F058543CA","2009 Mar 03","2024 Mar 03","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum CA","Certum Trusted Network CA","Certum CA","Unizeto Sp. z o.o.","Certum Trusted Network CA","Unizeto Technologies S.A.","23E8290D71950418C008597E42F7481B","2D87FF20FE8AD2305DFB6F3992867ED2BF4FE3E1346212C4345991AAC02266E9","99997F529F3618B4AF9C33CAFFD9282ED7E22CD45379E3C828EDAC4D04C169ED","2008 Oct 22","2025 Dec 30","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum CA","Certum Trusted Network CA","Certum CA","Unizeto Sp. z o.o.","Certum Trusted Network CA","Unizeto Technologies S.A.","00939285400165715F947F288FEFC99B28","949424DC2CCAAB5E9E80D66E0E3F7DEEB3201C607D4315EF4C6F2D93A917279D","99997F529F3618B4AF9C33CAFFD9282ED7E22CD45379E3C828EDAC4D04C169ED","2008 Oct 22","2027 Jun 10","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum EC-384 CA","Certum Extended Validation ECC CA","Certum EC-384 CA","Asseco Data Systems S.A.","Certum Extended Validation ECC CA","Asseco Data Systems S.A.","63B4FBE02028AA507D9293416FF4104F","C7063A8DC668205E66153108FBE3BDBF6EDB6F8CE5F616A369BEF6324DCB6354","B21BFCEEBF138D61D33D51548910D7505B1BC09E710F42A9D370F76131C0E16D","2019 Oct 17","2034 Oct 17","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA","SpaceSSL CA","Certum Global Services CA","Unizeto Technologies S.A.","SpaceSSL CA","Unizeto Technologies S.A.","2539661F537D7B5CEA2C999DB63C083E","3A29828F3DDCA85FBD18628A052476431360AD67E89420282771C1236207D43C","273B61182D36A1BB3134D6A706273728C26B01B8720B4F3176392AE32E19FAED","2014 Apr 16","2024 Mar 02","RSA 2048 bits","SHA1WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","4fastssl.com","Certum Global Services CA SHA2","Unizeto Technologies S.A.","4fastssl.com","3S2N Sp. z o.o.","7C0876AE51F52F127A953247B4834B62","31AC346B31073DC0D134E29FC212CC4A15ED3530EEA1EDCFC8DACB36492D5DE4","3B5C710CF0820A65E5F4C2CE05DF01D31404882F01BDFF3D592DD044D4AD3E5D","2017 Apr 18","2027 Apr 16","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Abitab SSL Domain Validated","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Abitab SSL Domain Validated","Abitab S.A.","101D422255E1FE41866660C480177611","E67D18639367C5B29BF7A5683B56B0F0C23155C8FE9452BCFE51681436023742","3C51FB27F7B962AC7A26D4513EB05764738D99B85C80A779ED870AD9BBEA7B0A","2018 Aug 22","2027 May 02","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Abitab SSL Extended Validation","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Abitab SSL Extended Validation","Abitab S.A.","63E9B37A0FEA72231484B67EED4BA9E3","93B281BD81D83CF986659DFFD0AF57993B92E6E4614162539F750524CE11BBCB","660E03582396DAA337095649E787C0063AB18D3EF8DD5FB2D629882C84D5023F","2018 Aug 22","2027 May 02","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Abitab SSL Organization Validated","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Abitab SSL Organization Validated","Abitab S.A.","00F0D59415C6DECB4F888F2837E606810F","EEF9066424C23508E9C65F84671B14E16DA1BEC358E75FC6382ECA070AE861BE","EEA7CBCA9D72D139F44C74D99F3D9B21182378920C7D64C85E23E8EC63AA31A6","2018 Aug 22","2027 May 02","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","ANTIC DV CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","ANTIC DV CA","National Agency for Information and Communication Technologies","00D32C4556DD4ACFE0284D1368DC83757F","E53A69193E22FAECC833F80631BE15E020A04C20BB679FD351F0CB95C0089E50","DD0D6795A23EFBFD57F4F7A11B19FFFBA558C096EC2BF400D1397AC13323BA1B","2022 Jul 28","2027 May 31","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Certyfikat SSL","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Certyfikat SSL","home.pl S.A.","311D7EDDE4920208BBD85EF7262BBA","A95F23B52AF10895886FB65323D29A9876EA7D396F805E4CA280D561C26E3DAD","C73A9223E5CF7027519FC4C03F3F53FFD4234DC1C11D1DE9A45E1334F7E894FE","2016 Jun 08","2026 Jun 06","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","cyber_Folks","Certum Global Services CA SHA2","Unizeto Technologies S.A.","cyber_Folks","cyber_Folks S.A.","008C353DD1E4236E8D51A3AD574E262090","35F8CC89610508BC16BD332DA543964698C72D67895FEB4E068BEA5E06686457","DC2C771F5681ECE190EA5AF53EDEBB3B50B314FBD6F5A313B08670DD51630E2E","2023 May 15","2027 May 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GDCA TrustAUTH R4 DV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GDCA TrustAUTH R4 DV SSL CA G2","Global Digital Cybersecurity Authority Co., Ltd.","009E9CB69426C45CC4306D3E1CC2A79EFC","6CDF9DCBF3510A3BB402761D62D0C5E4E7AFC51D9CFF01F02BD53256DC567ADF","43F0E1B1D3DBC1CAE92213E5F6BEDEF03197F6FA1AC3A56384F4410A61EB7629","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GDCA TrustAUTH R4 EV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GDCA TrustAUTH R4 EV SSL CA G2","Global Digital Cybersecurity Authority Co., Ltd.","00D5F83E8DDAF67C8829E89016B7877D13","6869242CD8AD2AC77BC028947BC7D0C4F6E9CBF0899D65709810D89F94B5D70D","E0F7F43D681D50DF544ECFB3B0E978B50FF4090467F961D3A8D0E5B9C90E0A19","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GDCA TrustAUTH R4 OV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GDCA TrustAUTH R4 OV SSL CA G2","Global Digital Cybersecurity Authority Co., Ltd.","00B0EFD02A81BF1CE89F7A18C294E4C33C","E81B01F9F5692CF3823C6FD35886542BFAEEFC5EA94F4E246E42C4A9FC5FE8AB","E1E65114238623A0C5859285A216CF88B39A6E5FEF6FDF47EAD50774751AD2AD","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GIS CA","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GIS CA","GAZINFORMSERVICE Company limited","3D77A35B76B02931BC300D969F6161B6","2E816BCF852D830245DDC3534BCF85A53B0B19991A525CD328626FD74A40FC82","8BEB04F6DB96D3C1156BD00254507FF9A26D38858B13E3E6B11D5FBE55A82CC0","2014 Sep 30","2024 Sep 27","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GoGetSSL Business Validation CA SHA2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GoGetSSL Business Validation CA SHA2","EnVers Group SIA","00C557EAC31E7E21FB026F20E096B6BAD4","18958D03AFB409687A1BC263860D0D735A25A004AB60E0F0E45D6333587437AE","16E7535DD232396F09576CC607DD33090509181459634973F0F4BA96F7BD92C8","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GoGetSSL Domain Validation CA SHA2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GoGetSSL Domain Validation CA SHA2","EnVers Group SIA","00B0A20C009DA4B5EBA644C79C228270C5","B5F62EC38131CD14B1FC95B877F4D210BE4BFACC7E6A6AA1422D89E34B7AC4C1","2B66A478E4E778D38DB3563C6982C789823BB5B15A22707C6BBEE778F8A9867F","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","GoGetSSL Extended Validation CA SHA2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","GoGetSSL Extended Validation CA SHA2","EnVers Group SIA","27C6C981D3D15D0F78377121F8233E00","EEDA15BA000B006EAD49A21BBE769F3BA6CE75C9249F0114D8DD882DFC0F2C1B","CF985784EA3BA98E2984B6B548402D21F4E62FCE28F2033F93D57C7EA1D7B0BA","2018 Jan 26","2027 May 20","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","IKARUS mail.security","Certum Global Services CA SHA2","Unizeto Technologies S.A.","IKARUS mail.security","IKARUS Security Software GmbH","0083E06505E0B5D1ACDC0858527EF53177","002E6D642C2EE639B40FBED1020EE7BEEDF2E521F9B2BDE46C958D32E6353E9D","62D6A3243B449021E038CFFC5192196036F5797EDBF806B0A0D466641A310876","2023 Jun 13","2027 May 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","nazwaSSL","Certum Global Services CA SHA2","Unizeto Technologies S.A.","nazwaSSL","nazwa.pl S.A.","528A14CDA91A4B45A5637C03647F42C1","749CC529CDAAB9AE2858147C4B001AE1D5BE058FC165C3E74AF9704131C5E1C1","F76B23A3C1F713FF5478E435640C7AECBCFFFE1910241E492BE4046C21E85AE2","2014 Sep 30","2024 Sep 27","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","nazwaSSL","Certum Global Services CA SHA2","Unizeto Technologies S.A.","nazwaSSL","nazwa.pl sp. z o.o.","606C62DC97D1A0392EE9CB12B21D6DD9","A69C59966EBBCDFEC7F4FF0288C86FF60356FA7860208B93B43A095B0600CC1E","4AD7F27AB1243B6B90DAFD3E0878364F649720F41D8C190E1F256EC803868F59","2015 Dec 31","2025 Dec 28","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","netartSSL","Certum Global Services CA SHA2","Unizeto Technologies S.A.","netartSSL","netart.com sp. z o.o.","4566BBEA77B9B40DC6867FECCD158C99","5A86CB297E37CFF1DB01FEA8E14FE4C5E054F8B228E976E4A782E3AEA723FC1B","77FD648564019B4BEBE59954399E110AEB3AEE2E4E569B6E1D41FDB88ABB76E6","2023 May 10","2027 May 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Nyatwork","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Nyatwork","Nyatwork Communication Ltd","00FB512F8FE205EA41401929C6D3DFEBDF","2A6286C3AC09AE6CD3748B24A33F30FB93DA991F883F7002824B14A914955855","17033C9414D83A35313C9E7DF8163C6EA366C072EB0178BF49A0AE088FBB7763","2021 Oct 19","2026 Oct 19","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","OKCERT R4 DV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","OKCERT R4 DV SSL CA G2","Kingnet Information Technology Co., Ltd.","69C0570D6E2146319AD1E5834E049DCC","7EB445EA38A46A6411F0A12A0E16CD3D073E91B125679977041FFBCE83BE3C1A","94B9DD5BA2A7DC0B5412B3A5A07B74FFFFCFD10765FE2E6F25A90C7953283D00","2019 Jun 12","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","OKCERT R4 EV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","OKCERT R4 EV SSL CA G2","Kingnet Information Technology Co., Ltd.","13109CBCD429EAE881F09E215F2DED38","C5453F7C147016A9AA0F5F4BB1D217DEBE1C2D368C53CF74D35F55C5233C498A","19EB2D8292734EC0ACDC1A198A02C8AD54277078AF06F2A12A5C3FCC7485629A","2019 Jun 12","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","OKCERT R4 OV SSL CA G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","OKCERT R4 OV SSL CA G2","Kingnet Information Technology Co., Ltd.","00EC4E0EB6AB2A278A66CF3B0D619A9D82","BCC3A54D7083116316CE03B9A40CA36F336F4839AC581862D4311A84F701514D","E640A68AC2E4441C688786F8EB5C69FE23D5600F369F16614B0C4E70AED9F146","2019 Jun 12","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","QIDUOCA 2018 DV SSL","Certum Global Services CA SHA2","Unizeto Technologies S.A.","QIDUOCA 2018 DV SSL","Suzhou Qiduo Information Technology Co., Ltd.","00D8F02E7002E2F53FA539EA253A264D3A","E372221266A330DD13EB1388DFAAF1FAB11DF254B63385CB637BFEF8FB5FB675","1282C24F7B4B1DD137C90EAE16AE51E1013DBB00D1014DAB8DF2BC7DC5FAC973","2018 Aug 22","2027 May 02","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Root Global CA - G2","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Root Global CA - G2","Root Networks, LLC","00C3E00F9F002EC559BA02C4A5F2600C5E","309A7823BB3D1DDF44A573EC0BF9FD5166625FDE73776184C62212B4C0B4E94E","F0F536425DA15F20ECA14FBFD8869BC5990A1E9D1D563BE0842B0E6CECFA75A3","2020 Jan 30","2027 May 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Shoper® SSL","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Shoper® SSL","Dreamcommerce S.A.","4E4F65E01F6B735AFE9C072C607C4ABF","277CF4B65F530FCC07285EF89D8311884884004E4F2C7DBE7CA006E96536CD62","447D2BC6608CD192A377132A3AEE14343CD89A8573EC602FC172FE2365EA65C3","2014 Sep 30","2024 Sep 27","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Shuidi Webtrust SSL Domain Validated","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Shuidi Webtrust SSL Domain Validated","Shanghai Ping An Credit Reference Company Limited","009073D7674C9CBA7BBE10706593DD7233","4D67237B2CFACFFF3DDC83C2FF1C92A8E0A98A71BD04ED39F8AFF42AAF99371D","8857411115E442DC02C31C41D5477EAF1358A1A7F6280088231907A65B82C7A0","2019 Feb 07","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Asseco Data Systems S.A. (previously Unizeto Certum)","Certum Global Services CA SHA2","Shuidi Webtrust SSL Extended Validated","Certum Global Services CA SHA2","Unizeto Technologies S.A.","Shuidi Webtrust SSL Extended Validated","Shanghai Ping An Credit Reference Company Limited","00A51D3444BCDEB1F33240001BD58D2138","6C40D07F4705A5B4F04C6AECDC5A1BF5FD38D2B6CF2DB7F212CA251075BE125D","7F259439D1634EA721B5271215CE4A8191C46ED046197F105E126C1A92C553AE","2019 Feb 07","2027 May 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
